id,product_code,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
5219,B,223.97,material_5,material_5,8,8,5,14,11,18.523,12.021,18.877,18.564,12.849,17.236,10.118,17.568,20.309,11.795,18.401,16.954,,17.214,852.413,
23865,E,205.51,material_7,material_6,6,9,6,12,6,17.386,12.3,18.459,16.308,11.338,18.446,11.901,16.205,20.823,13.949,14.959,14.006,14.562,18.461,696.535,0.0
13988,C,89.85,material_7,material_8,5,8,9,7,8,18.044,10.648,16.425,17.366,11.453,18.228,9.023,15.63,19.64,7.77,15.892,17.185,17.557,19.924,490.637,
17259,D,134.62,material_7,material_5,6,6,5,10,9,18.392,11.474,17.661,15.521,11.058,18.843,11.017,17.379,19.154,10.826,15.585,16.838,15.08,,521.108,
18130,D,70.18,material_7,material_5,6,6,5,11,3,18.576,13.232,16.737,17.804,10.302,18.385,9.63,18.709,19.883,10.633,15.765,17.122,14.19,17.916,618.336,
14726,C,113.96,material_7,material_8,5,8,8,2,2,16.598,12.005,17.193,17.759,10.165,18.601,10.346,16.445,16.798,9.138,15.997,15.75,18.443,14.907,563.47,
13710,C,84.13,material_7,material_8,5,8,6,8,9,17.98,10.988,15.328,16.878,12.787,18.433,12.209,14.372,20.472,10.239,17.455,14.941,13.498,15.92,621.371,
283,A,60.19,material_7,material_8,9,5,14,4,1,18.128,10.558,18.325,18.224,10.664,19.811,12.383,15.357,18.115,12.45,15.673,15.517,14.44,15.922,808.408,
25966,E,61.99,material_7,material_6,6,9,8,8,5,16.954,10.109,16.904,18.266,12.248,19.013,12.088,13.46,17.688,13.573,14.519,16.605,14.268,16.632,661.806,
5417,B,146.6,material_5,material_5,8,8,5,7,7,17.553,12.151,16.942,17.32,12.961,19.006,11.704,17.416,19.116,11.904,16.178,14.394,12.571,15.593,825.049,
9210,B,149.22,material_5,material_5,8,8,11,8,4,19.002,10.501,16.15,16.673,10.604,19.21,11.677,15.767,15.993,11.782,17.888,16.395,12.657,,,
9013,B,132.34,material_5,material_5,8,8,8,7,10,17.062,12.726,,16.637,12.08,20.959,10.843,15.706,19.177,12.702,17.557,14.432,14.634,17.732,,
12760,C,94.16,material_7,material_8,5,8,13,7,1,19.343,11.427,15.648,17.319,11.836,18.685,12.191,16.39,21.224,10.871,16.079,15.539,13.439,15.063,624.25,
16710,D,87.92,material_7,material_5,6,6,3,9,11,17.162,11.985,16.66,17.37,12.082,17.487,11.935,16.064,20.582,12.634,14.668,13.415,13.898,17.363,571.189,
3770,A,104.49,material_7,material_8,9,5,11,5,8,17.504,10.814,15.736,18.326,11.567,19.21,11.57,19.099,20.421,12.114,17.888,16.648,13.497,16.767,636.162,
1591,A,104.43,material_7,material_8,9,5,10,4,5,15.478,13.383,18.443,,13.677,18.717,10.437,15.657,20.256,12.015,15.681,17.188,13.823,16.749,827.625,
7561,B,168.05,material_5,material_5,8,8,9,8,5,16.001,12.987,16.199,15.937,11.694,18.982,11.281,16.282,19.57,12.668,15.151,15.213,13.96,15.698,684.68,
10558,C,115.35,material_7,material_8,5,8,17,9,0,17.252,13.643,15.023,17.053,11.475,18.649,11.954,14.292,20.299,12.708,15.082,14.979,14.852,16.295,561.903,
20496,D,283.11,material_7,material_5,6,6,6,8,6,17.357,12.063,16.93,17.65,11.48,22.031,13.058,16.247,20.981,8.833,13.288,17.849,14.55,20.788,851.484,0.0
14034,C,113.77,material_7,material_8,5,8,0,9,8,17.369,10.613,16.407,18.529,11.5,17.138,12.274,18.183,17.897,10.856,15.942,16.894,14.637,15.975,519.37,1.0
13211,C,149.58,material_7,material_8,5,8,3,7,2,17.5,11.872,17.333,17.397,10.457,20.134,9.448,17.377,19.146,11.201,15.651,14.83,14.26,16.135,687.851,
8885,B,160.9,material_5,material_5,8,8,8,3,7,18.748,9.583,16.525,18.337,11.975,18.737,10.806,15.172,22.09,9.967,17.815,,16.959,14.836,608.42,
14547,C,116.21,material_7,material_8,5,8,7,10,9,19.562,11.877,15.423,18.904,11.734,19.05,10.138,16.497,16.961,9.449,16.106,15.428,15.751,17.904,578.292,
24619,E,140.32,material_7,material_6,6,9,10,8,10,18.262,11.101,19.003,16.836,12.233,18.653,10.491,17.681,21.81,12.367,15.912,14.339,14.977,,691.605,
20972,D,90.42,material_7,material_5,6,6,10,13,7,18.139,12.685,17.841,17.729,12.769,19.66,11.023,,19.878,11.948,14.59,16.375,14.955,17.433,,
11889,C,81.18,material_7,material_8,5,8,2,12,3,17.889,12.104,15.896,16.485,10.875,18.678,12.043,16.482,16.461,8.324,16.725,15.378,18.75,13.238,,
24462,E,183.14,material_7,material_6,6,9,3,5,6,18.082,11.404,18.767,18.783,11.902,20.055,13.188,16.463,18.662,12.804,15.044,17.053,13.241,13.031,999.368,
15800,C,204.37,material_7,material_8,5,8,6,9,5,18.818,11.655,17.968,17.344,11.353,17.551,12.076,,20.808,14.248,14.481,15.292,16.173,,618.459,
15336,C,119.4,material_7,material_8,5,8,7,9,5,,12.375,17.747,18.266,12.531,18.653,10.584,16.52,17.144,,15.743,18.443,17.007,18.119,708.787,
12057,C,115.71,material_7,material_8,5,8,5,9,3,17.121,11.915,18.002,15.833,12.824,19.503,9.694,15.635,19.342,10.055,14.404,16.499,16.058,15.378,760.347,
3428,A,170.4,material_7,material_8,9,5,7,1,3,17.024,14.386,16.452,17.212,10.106,19.209,11.899,17.021,18.943,13.983,14.716,14.527,13.403,,665.565,
18874,D,87.65,material_7,material_5,6,6,6,7,9,17.46,12.161,14.906,17.228,12.461,18.434,10.071,12.873,17.435,10.721,14.85,,13.783,18.594,526.982,
17594,D,132.14,material_7,material_5,6,6,3,4,5,19.45,11.927,15.348,18.774,12.298,18.788,11.119,16.442,19.534,10.71,15.498,16.483,14.997,16.218,762.112,
12654,C,121.63,material_7,material_8,5,8,12,9,11,16.163,12.258,19.601,17.75,12.774,20.142,9.667,15.488,17.961,10.884,14.387,,15.979,17.462,914.006,
12417,C,136.37,material_7,material_8,5,8,10,2,5,17.039,12.522,19.024,17.411,10.861,20.731,10.771,15.48,20.759,12.521,16.449,14.869,17.146,18.169,894.969,
10741,C,95.93,material_7,material_8,5,8,12,12,4,18.113,10.558,16.788,16.82,12.068,18.46,11.313,16.282,15.983,12.096,14.889,20.184,16.515,13.742,636.306,1.0
2535,A,106.87,material_7,material_8,9,5,11,1,5,18.427,10.519,17.268,,12.668,18.905,11.869,15.372,19.62,12.766,,16.58,11.059,13.09,705.873,
16549,D,156.42,material_7,material_5,6,6,5,11,5,19.146,12.027,18.18,17.766,12.53,19.397,12.386,14.341,18.553,11.85,15.238,15.435,15.289,15.631,886.816,
6583,B,107.24,material_5,material_5,8,8,7,5,12,17.101,13.905,18.642,18.68,11.432,20.179,11.334,17.775,18.377,10.444,17.739,16.162,14.935,15.898,809.897,
950,A,58.63,material_7,material_8,9,5,3,5,5,19.032,12.08,16.984,,13.094,18.557,10.139,14.992,18.592,12.668,15.932,14.256,13.965,17.732,682.469,
21115,D,97.17,material_7,material_5,6,6,14,7,9,19.333,14.183,,15.19,11.827,18.957,12.368,14.607,18.376,12.543,15.557,15.315,13.792,18.312,543.327,
9862,B,151.98,material_5,material_5,8,8,7,5,7,18.537,11.315,17.251,18.37,10.48,17.806,13.204,16.596,18.564,11.987,20.243,15.704,13.884,23.164,639.334,0.0
5779,B,84.24,material_5,material_5,8,8,6,6,13,18.592,12.28,18.02,17.084,11.546,20.525,12.08,18.493,22.072,10.133,16.067,16.185,,18.232,774.242,0.0
20074,D,105.22,material_7,material_5,6,6,4,4,4,16.992,11.824,17.952,16.133,11.744,18.965,11.471,13.121,19.546,8.696,15.05,15.574,15.13,15.527,602.34,
7431,B,104.07,material_5,material_5,8,8,11,3,2,16.781,11.175,15.581,16.299,10.869,19.913,10.923,17.35,19.069,,15.682,14.432,16.322,15.824,515.504,
1423,A,143.46,material_7,material_8,9,5,16,5,0,18.392,10.646,17.631,16.484,11.505,19.496,11.311,16.587,19.108,11.393,14.965,16.706,13.351,17.262,718.133,
1249,A,125.65,material_7,material_8,9,5,7,5,1,17.05,10.299,14.832,14.761,10.66,18.407,10.272,15.371,20.014,12.659,16.221,16.723,16.072,17.479,393.838,
19225,D,127.87,material_7,material_5,6,6,3,18,9,18.423,12.715,15.549,18.291,11.851,18.472,10.508,14.804,20.427,13.277,17.744,14.872,,17.964,664.09,1.0
16565,D,137.68,material_7,material_5,6,6,3,10,11,15.66,11.917,18.026,15.976,9.968,19.433,12.011,18.428,19.729,15.052,16.854,17.73,11.907,17.01,500.68,
8835,B,127.37,material_5,material_5,8,8,5,9,11,18.669,12.567,17.995,18.117,12.858,17.599,12.084,12.83,20.791,10.283,13.102,15.57,13.062,15.499,901.796,
15871,C,116.84,material_7,material_8,5,8,5,8,6,19.021,9.939,18.481,17.929,11.409,19.362,12.445,14.861,,10.383,16.857,,14.661,16.415,830.127,
22583,E,114.0,material_7,material_6,6,9,9,9,7,19.408,11.619,16.869,18.303,9.92,18.701,12.188,11.87,17.645,10.064,13.677,18.3,,16.449,730.136,
25480,E,135.46,material_7,material_6,6,9,7,5,6,18.364,11.597,18.489,18.163,10.303,18.847,13.464,14.273,19.347,12.275,14.751,,13.509,15.871,,
495,A,63.45,material_7,material_8,9,5,7,2,5,18.648,11.5,17.93,16.665,12.002,18.061,11.545,16.013,17.638,13.394,15.594,16.039,13.129,14.695,654.225,0.0
22998,E,124.17,material_7,material_6,6,9,3,10,6,18.069,12.125,17.604,16.797,11.623,20.449,9.087,16.401,19.832,11.009,15.119,12.154,15.011,15.299,758.813,
18114,D,116.04,material_7,material_5,6,6,7,4,7,16.774,14.052,16.798,17.748,13.152,18.954,11.74,18.095,18.393,11.684,16.496,17.292,15.717,15.277,743.532,
11515,C,143.54,material_7,material_8,5,8,4,10,13,17.16,13.32,16.854,18.717,12.968,19.327,11.175,15.166,20.752,8.51,13.331,14.19,14.158,15.837,765.267,0.0
6166,B,199.22,material_5,material_5,8,8,2,14,4,17.273,10.732,16.641,18.106,,18.767,10.91,15.349,15.99,12.621,14.427,17.373,12.796,17.079,661.928,
3737,A,124.2,material_7,material_8,9,5,10,13,7,18.423,11.332,17.983,17.536,11.755,18.64,,16.65,21.208,11.066,15.839,17.842,14.744,16.717,717.964,1.0
2964,A,139.92,material_7,material_8,9,5,7,12,9,19.141,10.509,17.831,18.448,11.813,20.361,11.398,16.603,19.852,13.85,15.603,16.144,,17.464,853.955,
15510,C,115.9,material_7,material_8,5,8,0,8,3,16.717,11.828,18.253,15.577,11.242,21.052,11.746,,19.365,,15.437,15.151,16.039,18.318,922.476,
958,A,162.97,material_7,material_8,9,5,5,9,5,17.548,12.704,17.11,15.891,10.35,19.837,10.552,15.857,18.754,11.948,15.187,16.477,,15.911,698.545,
5875,B,107.21,material_5,material_5,8,8,4,8,9,18.99,12.397,16.708,18.004,13.215,18.372,10.919,15.861,15.85,10.881,16.546,17.621,15.25,15.883,855.773,
19524,D,143.49,material_7,material_5,6,6,13,5,5,16.75,,16.278,,12.03,18.391,11.949,15.069,,,,14.807,12.999,17.303,675.01,
1154,A,126.49,material_7,material_8,9,5,8,6,10,18.669,10.307,17.917,16.984,12.513,19.664,10.432,16.47,21.562,10.645,15.43,16.223,,20.371,782.633,
11641,C,79.81,material_7,material_8,5,8,4,7,7,17.411,12.19,15.227,15.483,10.033,19.841,11.175,17.27,19.785,12.805,15.286,14.15,14.699,15.319,,
22797,E,105.81,material_7,material_6,6,9,12,10,7,18.048,11.687,16.46,17.843,11.358,19.358,14.186,16.46,16.567,8.482,14.403,14.693,14.266,13.275,758.927,
22031,E,153.02,material_7,material_6,6,9,7,6,5,18.34,12.55,16.138,16.24,13.351,,11.682,14.344,19.279,12.467,15.206,15.755,14.866,18.343,696.315,
40,A,136.29,material_7,material_8,9,5,8,7,3,16.704,11.588,16.984,16.009,11.897,19.872,10.626,15.983,18.572,,15.386,18.777,17.379,18.873,719.904,0.0
12342,C,134.36,material_7,material_8,5,8,1,11,6,16.39,11.335,16.56,16.417,10.638,19.066,10.084,17.368,20.602,14.8,14.264,15.947,17.309,14.075,573.081,
13982,C,111.48,material_7,material_8,5,8,5,9,4,19.313,12.441,15.66,16.475,12.545,19.548,11.456,16.334,21.15,11.372,15.243,16.724,13.279,13.223,700.012,
20568,D,132.01,material_7,material_5,6,6,12,11,7,16.977,12.19,17.407,17.827,11.426,18.053,9.739,,17.399,12.733,,,15.142,,658.112,
2852,A,161.56,material_7,material_8,9,5,16,4,2,16.9,10.113,18.127,15.621,,18.985,10.634,16.721,18.557,12.743,15.55,17.372,13.356,16.199,677.395,
21619,E,124.58,material_7,material_6,6,9,9,11,1,17.29,11.014,15.544,19.369,11.839,19.283,,17.558,20.088,,15.55,15.335,15.11,15.559,727.802,
16883,D,167.53,material_7,material_5,6,6,6,19,4,16.226,12.076,15.154,16.674,12.659,17.093,10.938,17.106,20.657,10.134,16.976,15.115,14.875,15.681,391.86,
19398,D,118.12,material_7,material_5,6,6,7,9,7,17.812,13.689,17.978,16.932,13.86,20.505,9.621,13.575,18.734,12.338,17.145,15.129,13.087,15.993,889.268,
7099,B,101.67,material_5,material_5,8,8,5,10,10,18.482,12.267,16.626,18.529,9.586,21.25,12.524,16.338,18.1,11.067,14.853,16.166,15.268,15.754,563.06,
10045,B,159.7,material_5,material_5,8,8,10,3,5,,11.236,16.668,19.125,10.29,,9.297,15.613,14.934,11.082,16.909,16.746,10.901,18.028,477.138,
6910,B,142.09,material_5,material_5,8,8,3,10,7,18.046,12.229,17.263,16.768,13.063,18.855,13.034,17.827,23.222,11.493,14.51,16.56,14.183,,,
25839,E,103.57,material_7,material_6,6,9,1,13,7,17.891,12.435,17.13,16.206,11.946,19.603,11.098,18.565,18.946,11.282,16.409,14.816,15.84,16.318,678.299,
19849,D,191.31,material_7,material_5,6,6,8,12,7,18.395,12.196,17.559,17.496,11.083,20.078,,17.35,20.382,7.508,16.178,14.995,16.477,16.88,770.556,
7114,B,101.54,material_5,material_5,8,8,6,3,6,18.491,9.938,15.452,16.361,10.083,19.522,11.743,17.179,18.636,12.086,16.989,16.337,18.428,14.404,442.41,
16151,D,127.02,material_7,material_5,6,6,7,18,5,15.297,11.45,17.67,18.205,11.697,20.893,11.442,14.434,20.97,11.78,16.024,16.612,18.436,13.812,844.439,
19186,D,153.18,material_7,material_5,6,6,9,8,12,19.671,11.79,15.875,18.623,12.27,20.832,10.685,17.408,20.888,10.323,16.123,16.745,,15.443,902.637,
12969,C,100.84,material_7,material_8,5,8,3,7,1,15.869,10.555,,18.605,11.363,19.931,10.015,15.957,17.312,10.64,16.169,15.534,15.957,16.802,742.681,0.0
8708,B,132.39,material_5,material_5,8,8,5,8,7,16.246,11.298,16.949,17.548,11.91,17.823,12.177,15.63,23.613,11.865,14.133,15.122,11.895,18.379,682.725,
14700,C,78.57,material_7,material_8,5,8,12,9,2,17.954,12.411,17.319,17.201,10.25,19.178,12.494,15.327,19.867,12.77,17.671,13.839,16.348,18.868,700.743,
12694,C,113.62,material_7,material_8,5,8,9,8,2,17.881,13.212,17.675,18.243,10.22,17.693,10.736,15.306,20.029,11.208,15.803,16.691,13.125,13.462,,0.0
13776,C,142.38,material_7,material_8,5,8,7,8,6,16.422,10.321,17.516,17.996,10.941,18.596,13.058,15.411,20.678,11.644,15.51,15.441,,14.727,712.882,
10085,B,121.85,material_5,material_5,8,8,3,6,3,17.871,13.948,16.846,17.881,12.665,18.24,11.291,16.326,16.482,13.459,14.346,15.0,16.84,17.675,871.279,
1042,A,171.86,material_7,material_8,9,5,15,5,7,17.226,11.878,16.751,18.467,13.065,18.897,11.542,15.809,21.36,11.222,14.753,18.336,12.964,16.272,729.909,
24697,E,103.74,material_7,material_6,6,9,4,8,5,17.204,11.24,17.096,16.002,12.667,17.8,11.799,16.791,20.51,13.472,16.539,12.971,14.132,14.585,470.81,
2417,A,74.79,material_7,material_8,9,5,10,3,6,17.844,11.242,17.446,19.901,,18.782,,16.922,18.139,13.34,15.084,15.256,14.356,,752.075,
8064,B,144.72,material_5,material_5,8,8,9,11,3,16.848,9.468,15.869,18.286,12.267,19.887,13.316,15.791,15.471,11.842,16.424,15.331,12.141,18.253,637.916,
24486,E,132.07,material_7,material_6,6,9,2,11,3,17.227,11.963,16.912,16.26,10.912,20.664,11.453,,19.166,,16.609,17.342,14.363,15.772,724.224,
17385,D,111.67,material_7,material_5,6,6,20,3,8,19.4,11.209,18.301,19.243,10.749,21.009,8.19,17.094,19.588,10.709,15.378,17.019,15.206,14.891,1044.373,
17188,D,119.88,material_7,material_5,6,6,11,17,7,16.082,11.123,17.442,19.219,9.66,,11.743,15.06,17.202,9.65,15.812,17.01,11.38,14.958,,
18844,D,189.37,material_7,material_5,6,6,1,13,5,19.101,13.252,18.819,20.931,10.716,20.024,13.35,,18.677,12.219,,14.629,14.558,16.743,1169.777,
13618,C,82.52,material_7,material_8,5,8,6,7,4,18.86,12.03,18.192,16.739,11.731,17.839,11.563,16.846,18.524,12.261,14.139,12.452,15.706,18.605,648.072,
10549,C,345.3,material_7,material_8,5,8,18,6,4,17.372,10.529,16.298,17.327,11.918,18.122,10.391,15.612,19.043,10.319,16.436,16.125,16.814,18.249,544.11,
1950,A,132.91,material_7,material_8,9,5,14,5,3,17.504,12.868,16.3,18.067,12.275,19.48,10.273,13.137,18.575,9.381,14.747,14.239,14.32,18.029,732.205,0.0
24958,E,118.3,material_7,material_6,6,9,5,10,9,18.076,10.042,15.99,17.641,10.036,19.336,12.237,16.331,21.05,13.781,15.509,14.348,15.041,16.714,574.549,
24405,E,146.46,material_7,material_6,6,9,3,13,3,19.126,10.678,,15.91,11.388,20.04,11.942,12.721,16.781,12.648,14.811,16.739,16.577,15.255,525.999,
7927,B,152.11,material_5,material_5,8,8,7,12,7,16.765,13.089,19.103,16.174,11.37,18.931,9.977,15.447,19.247,13.089,17.386,16.403,14.889,,741.076,
1956,A,146.46,material_7,material_8,9,5,10,2,5,16.839,10.8,16.834,18.996,11.11,18.063,11.222,14.619,21.623,9.875,14.783,,16.035,14.843,620.075,
8764,B,101.18,material_5,material_5,8,8,3,10,15,,12.167,17.906,17.845,10.869,19.627,10.986,15.783,20.284,11.152,16.653,14.96,14.943,16.726,678.435,
19686,D,118.6,material_7,material_5,6,6,7,15,10,18.685,10.937,18.729,16.947,11.141,21.855,11.487,18.758,19.647,8.755,15.996,17.548,14.139,20.717,906.24,
1615,A,134.73,material_7,material_8,9,5,14,1,3,18.335,12.599,15.542,17.094,13.037,18.241,11.774,16.626,20.944,11.803,13.949,15.307,16.537,19.762,580.576,
17802,D,94.82,material_7,material_5,6,6,9,10,4,19.401,11.836,15.902,18.363,11.564,16.167,,17.137,,11.7,17.093,15.837,15.043,16.668,572.314,
14379,C,150.94,material_7,material_8,5,8,0,15,8,18.731,11.592,16.648,17.677,11.424,,11.53,,19.268,11.35,16.433,15.247,16.923,18.427,798.0,0.0
6763,B,115.24,material_5,material_5,8,8,5,4,9,17.146,11.709,,18.943,12.975,19.062,12.288,16.287,19.553,13.206,13.708,16.59,15.687,15.07,773.197,
4283,A,157.24,material_7,material_8,9,5,18,2,1,16.804,11.414,18.234,17.229,13.408,17.896,10.632,14.56,20.859,11.909,,18.809,13.563,18.617,709.442,
3089,A,91.9,material_7,material_8,9,5,1,4,12,18.414,12.526,16.207,17.393,11.479,20.502,11.804,16.66,19.535,10.094,15.935,15.825,14.988,14.027,761.848,
25505,E,63.62,material_7,material_6,6,9,6,11,8,18.409,11.701,18.731,18.864,11.776,18.021,11.816,12.848,23.645,13.297,16.597,15.938,16.306,16.153,845.125,0.0
16034,C,124.4,material_7,material_8,5,8,8,3,9,16.99,11.552,,16.619,12.726,19.958,11.697,17.147,18.196,13.025,15.529,19.499,,15.804,817.933,1.0
13055,C,126.61,material_7,material_8,5,8,3,7,1,17.615,10.899,17.759,19.297,12.617,18.367,13.038,16.901,19.504,13.483,16.61,17.845,18.072,18.084,782.467,
4209,A,140.23,material_7,material_8,9,5,0,13,14,19.547,10.832,17.333,18.251,12.084,17.725,10.103,15.736,21.757,10.629,,18.395,12.937,15.422,627.903,
12498,C,114.81,material_7,material_8,5,8,1,16,11,18.28,11.92,16.711,15.425,11.178,19.181,12.348,16.318,17.152,9.062,16.328,15.103,16.328,14.572,690.056,
4882,A,156.99,material_7,material_8,9,5,11,4,6,17.009,11.463,17.369,17.621,11.414,19.85,10.627,16.451,21.138,15.347,15.318,16.78,13.627,18.244,,
18004,D,163.1,material_7,material_5,6,6,4,7,8,18.209,11.951,17.424,,12.26,18.167,10.545,14.518,18.886,10.078,16.722,15.517,14.377,17.004,831.287,
20362,D,87.74,material_7,material_5,6,6,14,11,6,19.118,11.491,18.398,18.379,11.374,19.701,,17.069,20.118,8.645,16.936,15.903,14.165,17.21,917.227,0.0
11715,C,108.66,material_7,material_8,5,8,2,18,4,18.656,12.154,17.471,17.777,13.011,18.176,10.867,14.976,17.185,8.956,17.058,15.426,16.299,14.153,677.201,
11214,C,141.36,material_7,material_8,5,8,8,5,8,18.56,12.553,16.537,18.046,11.869,17.186,11.794,16.73,20.334,13.401,14.176,15.156,14.747,15.01,524.92,
17115,D,173.95,material_7,material_5,6,6,3,15,9,16.787,11.329,16.012,16.123,11.147,19.955,10.689,,16.921,12.758,16.233,14.922,13.959,,499.592,
23898,E,124.55,material_7,material_6,6,9,3,5,1,17.05,12.367,18.272,17.877,11.411,20.379,11.12,17.262,19.984,11.873,,15.095,13.223,16.602,935.999,
827,A,103.2,material_7,material_8,9,5,10,9,4,18.182,10.009,17.613,16.357,13.575,19.046,10.025,15.319,19.833,13.39,16.513,16.409,13.27,17.621,,
21131,D,127.25,material_7,material_5,6,6,9,6,9,17.266,12.295,17.887,16.853,11.119,19.712,11.291,16.33,17.749,12.277,15.113,16.738,16.229,16.086,685.221,
7984,B,125.94,material_5,material_5,8,8,7,6,2,19.215,10.772,16.288,17.75,14.026,19.653,12.064,15.912,18.273,11.223,14.867,17.621,,17.336,874.291,
20029,D,116.84,material_7,material_5,6,6,6,11,8,16.685,13.148,16.416,,13.132,19.354,11.261,,19.269,,15.41,17.142,14.143,17.284,649.611,
17544,D,189.79,material_7,material_5,6,6,6,13,7,17.58,11.033,14.991,15.847,11.058,21.469,,17.248,19.551,10.148,15.912,17.321,12.878,19.167,511.059,
8059,B,144.88,material_5,material_5,8,8,3,3,12,16.34,12.013,16.711,16.225,11.164,17.937,10.132,15.003,20.336,12.509,15.596,16.29,12.686,16.245,589.096,
15423,C,106.14,material_7,material_8,5,8,6,7,8,16.806,11.924,16.965,17.078,12.951,19.809,13.485,16.562,20.544,12.548,16.106,15.582,14.932,15.022,887.099,
13246,C,165.67,material_7,material_8,5,8,7,3,5,16.987,10.969,17.897,18.538,11.103,20.474,11.143,16.432,18.467,11.682,16.142,16.815,17.295,15.834,845.072,
22903,E,138.73,material_7,material_6,6,9,3,5,9,17.144,11.988,15.609,18.744,13.105,17.89,8.944,12.454,16.567,12.43,15.506,15.521,16.025,18.108,577.678,
2639,A,116.39,material_7,material_8,9,5,15,5,2,16.527,10.406,17.497,16.494,12.015,17.271,11.34,15.013,20.815,11.433,,18.436,12.562,15.884,547.894,
10202,B,256.42,material_5,material_5,8,8,5,10,7,17.936,11.357,16.163,17.244,12.06,18.308,10.62,16.771,17.423,,16.413,14.752,16.22,16.671,661.213,
13721,C,104.1,material_7,material_8,5,8,11,12,9,17.889,11.472,17.166,17.567,11.205,21.065,9.961,17.588,19.267,10.626,14.164,17.544,15.521,14.846,814.367,0.0
6491,B,177.84,material_5,material_5,8,8,6,7,10,18.249,13.064,17.872,16.881,11.048,20.151,10.461,17.801,21.103,10.381,15.638,15.687,13.206,16.654,709.928,
15175,C,142.0,material_7,material_8,5,8,7,8,10,17.306,11.475,17.539,17.209,11.976,19.092,12.167,16.48,18.553,9.901,15.862,,13.752,15.501,763.82,
13808,C,125.56,material_7,material_8,5,8,10,9,1,18.832,11.1,16.341,17.409,11.782,20.104,10.015,16.141,21.346,10.317,18.169,14.895,,,708.373,
2100,A,142.86,material_7,material_8,9,5,4,4,12,17.927,11.727,17.162,17.7,10.722,18.217,11.48,17.014,21.75,11.716,13.666,15.711,17.333,16.115,619.538,
14715,C,125.26,material_7,material_8,5,8,13,6,6,18.805,12.557,17.153,18.481,11.831,17.644,12.073,15.967,20.983,10.917,16.424,15.376,14.093,15.236,610.659,
6600,B,90.17,material_5,material_5,8,8,5,9,7,18.267,12.56,16.386,18.486,13.416,18.999,10.44,14.57,22.023,11.029,13.76,16.299,11.001,17.696,842.533,0.0
25175,E,111.98,material_7,material_6,6,9,5,11,5,18.452,11.697,19.014,18.913,11.116,19.657,10.522,15.934,20.423,11.364,16.338,,15.303,,960.709,
